Yesilovacik,Yeşilovacık
بوکا,Buca
مورد سبز,Mersin
آنکارا,Ankara
مهمت آکیف,Mehmet Akif
آنتالیا,Antalya
سین کیانگ,Sincan
انطاکیه,Antakya
اورلا,Urla
کنیالتی,Konyaalti
کیسیورن,Keçiören
آتاکم,Atakum
آنتالیا,Antalya
هیسارلیکایا,Hisarlıkaya
سیلیفکه,Silifke
کمال پاشا,Kemalpaşa
اکینچی,Ekinci
آنکارا,Ankara
فوزی چاکمک,Fevzi Çakmak
اسکندرون,İskenderun
مالیکوی,Malıköy
تماشایی,Seyranlık
منمن,Menemen
سیلیفکه,Silifke
ماماک,Mamak
آلانیا,Alanya
آلتینداگ,Altındağ
تماشایی,Seyranlık
کارسیاکا,Karşıyaka
محله مسعودیه,Mesudiye Mahallesi
06680,06680
ناحیه نصرتیه,Nusratiye Mahallesi
مالیکوی,Malıköy
کوکورووا,Çukurova
35180,35180
آنتالیا,Antalya
ناحیه کاملیک,Çamlık Mahallesi
دعا,Duacı
آهیبوز,Ahiboz
سیلیفکه,Silifke
تربالی,Torbalı
آنتالیا,Antalya
آنکارا,Ankara
آدانا,Adana
آلتینداگ,Altındağ
کیسیک,Kisecik
بالکووا,Balçova
آنتالیا,Antalya
اسکندرون,İskenderun
آلانیا,Alanya
ناحیه نصرتیه,Nusratiye Mahallesi
آتاکم,Atakum
ترکی عثمانی,Osmancalı
سلیمان پاشا,Süleymanpaşa
سیلیفکه,Silifke
دعا,Duacı
آتاکم,Atakum
یونس امره,Yunusemre
سلیمان پاشا,Süleymanpaşa
Yesilovacik,Yeşilovacık
موگلا,Muğla
آداپازاری,Adapazarı
آدانا,Adana
کاواکلی,Kavaklı
ازمیت,İzmit
ادعا,Meram
ناحیه کوچوکمیناره,Küçükminare Mahallesi
محله ینی شهیر,Yenişehir Mahallesi
آتاکم,Atakum
مانیسا,Manisa
سلیمان پاشا,Süleymanpaşa
سیلیفکه,Silifke
زیر زمین,Bodrum
سلیمان پاشا,Süleymanpaşa
آنتالیا,Antalya
کاواکلی,Kavaklı
گبزه,Gebze
ادعا,Meram
سلیمان پاشا,Süleymanpaşa
سیلی زدن,Tokat
منطقه اورتولوپینار,Örtülüpınar Mahallesi
کاراکوپرو,Karaköprü
آتاکم,Atakum
مانیسا,Manisa
سلیمان پاشا,Süleymanpaşa
Yesilovacik,Yeşilovacık
موگلا,Muğla
سلیمان پاشا,Süleymanpaşa
آنتالیا,Antalya
ملیکگزی,Melikgazi
کاکرباگ,Çakırbağ
گلباسی,Gölbaşı
منمن,Menemen
پر فکر,Aydın
کاواکلی,Kavaklı
ازمیت,İzmit
قونیه,Konya
سلیمان پاشا,Süleymanpaşa
سیلی زدن,Tokat
منطقه مهمت آکیف ارسوی,Mehmet Akif Ersoy Mahallesi
کاراکوپرو,Karaköprü
مرغ سیاه,Karakavuk
لورشپرد,Aşağıçobanisa
سلیمان پاشا,Süleymanpaşa
تماشایی,Seyranlık
موگلا,Muğla
البستان,Elbasan
آدانا,Adana
قیصری,Kayseri
کاکرباگ,Çakırbağ
کیسیورن,Keçiören
پیچ و خم,Menderes
کوش آداسی,Kuşadası
لوله برگاز,Lüleburgaz
ازمیت,İzmit
قونیه,Konya
سلیمان پاشا,Süleymanpaşa
سیلی زدن,Tokat
محله اسکیاله,Eskikale Mahallesi
کاراکوپرو,Karaköprü
مهمت آکیف,Mehmet Akif
یونس امره,Yunusemre
سلیمان پاشا,Süleymanpaşa
تماشایی,Seyranlık
مارماریس,Marmaris
ادرمیت,Edremit
ناحیه نصرتیه,Nusratiye Mahallesi
ملیکگزی,Melikgazi
کارامان,Karaman
آنکارا,Ankara
پیچ و خم,Menderes
پر فکر,Aydın
لوله برگاز,Lüleburgaz
ازمیت,İzmit
قونیه,Konya
سلیمان پاشا,Süleymanpaşa
سیلی زدن,Tokat
ناحیه گلتپه,Gültepe Mahallesi
کاراکوپرو,Karaköprü
عمودی پایین,Aşağı Dikmen
اورلا,Urla
سلیمان پاشا,Süleymanpaşa
سیلیفکه,Silifke
گوکبن,Gökben
البستان,Elbasan
07130,07130
گسی,Gesi
کارامان,Karaman
کیسیورن,Keçiören
پیچ و خم,Menderes
پر فکر,Aydın
لوله برگاز,Lüleburgaz
ازمیت,İzmit
باگریکورت,Bağrıkurt
منطقه سینارلی,Çınarlı Mahallesi
سیلی زدن,Tokat
محله ینی شهیر,Yenişehir Mahallesi
منطقه اولوباتلی,Ulubatlı Mahallesi
کورم,Çorum
داد زدن,Haykıran
پیشنهادات,Önerler
سیلیفکه,Silifke
مومکولار,Mumcular
کاواکلی,Kavaklı
گوزلوبا,Güzeloba
قیصری,Kayseri
کارامان,Karaman
ناحیه پلوون,Plevne Mahallesi
پرچم گذاری شده است,Bayraklı
دیدیم,Didim
اسکیتاشلی,Eskitaşlı
سلیمان پاشا,Süleymanpaşa
کاراتای,Karatay
سلیمان پاشا,Süleymanpaşa
سیلی زدن,Tokat
ناحیه گلتپه,Gültepe Mahallesi
سانلیورفا,Şanlıurfa
دوزچه,Düzce
زیر زمین,Bodrum
سلیمان پاشا,Süleymanpaşa
چالتیبوزکیر,Çaltıbozkır
فتحیه,Fethiye
آرناووتکوی,Arnavutköy
آنتالیا,Antalya
ملیکگزی,Melikgazi
کارامان,Karaman
کیسیورن,Keçiören
تربالی,Torbalı
پر فکر,Aydın
لوله برگاز,Lüleburgaz
سلیمان پاشا,Süleymanpaşa
کاراتای,Karatay
سلیمان پاشا,Süleymanpaşa
سیلی زدن,Tokat
ناحیه گلتپه,Gültepe Mahallesi
محله ینی شهیر,Yenişehir Mahallesi
تقسیم شده,Bolu
پیچ و خم,Menderes
سلیمان پاشا,Süleymanpaşa
اسپارتا,Isparta
زیر زمین,Bodrum
کاتالکا,Çatalca
ملیکگزی,Melikgazi
کارامان,Karaman
ماماک,Mamak
اورلا,Urla
پر فکر,Aydın
لوله برگاز,Lüleburgaz
البستان,Elbasan
ادعا,Meram
سلیمان پاشا,Süleymanpaşa
تقسیم شده,Bolu
محله ینی شهیر,Yenişehir Mahallesi
ایوبیه,Eyyübiye
تقسیم شده,Bolu
Çinilikoy,Çiniliköy
سلیمان پاشا,Süleymanpaşa
شامبیادی,Şambayadı
مارماریس,Marmaris
کاتالکا,Çatalca
ملا,Mollahacı
کارامان,Karaman
کیسیورن,Keçiören
داد زدن,Haykıran
پر فکر,Aydın
لوله برگاز,Lüleburgaz
ادرمیت,Edremit
کاراتای,Karatay
سلیمان پاشا,Süleymanpaşa
آتاکم,Atakum
منطقه مهمت آکیف ارسوی,Mehmet Akif Ersoy Mahallesi
کاراکوپرو,Karaköprü
پرچم قرمز,Alsancak
کوش آداسی,Kuşadası
سلیمان پاشا,Süleymanpaşa
Çünür,Çünür
یشیلیورت,Yeşilyurt
آرناووتکوی,Arnavutköy
بورگوندی عالی,Büyük Bürüngüz
مالیکوی,Malıköy
آنکارا,Ankara
Çinilikoy,Çiniliköy
پر فکر,Aydın
لوله برگاز,Lüleburgaz
البستان,Elbasan
کاراتای,Karatay
سلیمان پاشا,Süleymanpaşa
تقسیم شده,Bolu
ناحیه کارسیاکا,Karşıyaka Mahallesi
سانلیورفا,Şanlıurfa
مهمت آکیف,Mehmet Akif
دنیزلی,Denizli
سلیمان پاشا,Süleymanpaşa
کپز,Kepez
زیر زمین,Bodrum
آرناووتکوی,Arnavutköy
گسی,Gesi
گلباسی,Gölbaşı
آنکارا,Ankara
بورنوا,Bornova
پر فکر,Aydın
لوله برگاز,Lüleburgaz
کاواکلی,Kavaklı
تومک,Tömek
سلیمان پاشا,Süleymanpaşa
کورم,Çorum
ناحیه مولانا,Mevlana Mahallesi
کاراکوپرو,Karaköprü
مهمت آکیف,Mehmet Akif
بورنوا,Bornova
سلیمان پاشا,Süleymanpaşa
شاخ بودن,Azganlık
ادراک,Algı
بیکوز,Beykoz
ملیکگزی,Melikgazi
ملیکگزی,Melikgazi
منطقه جمهوریت,Cumhuriyet Mahallesi
منمن,Menemen
کوش آداسی,Kuşadası
کاواکلی,Kavaklı
آرناووتکوی,Arnavutköy
کاراتای,Karatay
سلیمان پاشا,Süleymanpaşa
منطقه پیروزی,Zafer Mahallesi
ناحیه گلتپه,Gültepe Mahallesi
ولسوالی ویسل کرانی,Veysel Karani Mahallesi
مهمت آکیف,Mehmet Akif
منمن,Menemen
سلیمان پاشا,Süleymanpaşa
معمار سینان,Mimar Sinan
مارماریس,Marmaris
سیلوری,Silivri
قیصری,Kayseri
آنکارا,Ankara
آنکارا,Ankara
Aşağıkızilca,Aşağıkızılca
پر فکر,Aydın
کاواکلی,Kavaklı
کاتالکا,Çatalca
ادعا,Meram
سلیمان پاشا,Süleymanpaşa
اورتاکوی,Ortaköy
محله ینی شهیر,Yenişehir Mahallesi
کاراکوپرو,Karaköprü
گوریلدیز,Güryıldız
دنیزلی,Denizli
سلیمان پاشا,Süleymanpaşa
کپز,Kepez
پدر سنگ,Babataşı
گوینوکلو,Göynüklü
گسی,Gesi
گلباسی,Gölbaşı
آنکارا,Ankara
اورلا,Urla
کوش آداسی,Kuşadası
لوله برگاز,Lüleburgaz
کاتالکا,Çatalca
ادعا,Meram
پیشنهادات,Önerler
آتاکم,Atakum
منطقه مهمت آکیف ارسوی,Mehmet Akif Ersoy Mahallesi
کاراکوپرو,Karaköprü
مهمت آکیف,Mehmet Akif
کوش آداسی,Kuşadası
سلیمان پاشا,Süleymanpaşa
کپز,Kepez
آکیارلار,Akyarlar
بیمارستان,Hastane
ملیکگزی,Melikgazi
قونیه,Konya
آنکارا,Ankara
آبنما,Çesme
کوش آداسی,Kuşadası
لوله برگاز,Lüleburgaz
آرناووتکوی,Arnavutköy
کاراتای,Karatay
سلیمان پاشا,Süleymanpaşa
دوزچه,Düzce
ناحیه سیران تپه,Seyrantepe Mahallesi
مهمت آکیف,Mehmet Akif
موگلا,Muğla
سلیمان پاشا,Süleymanpaşa
آشاگیکارامان,Aşağıkaraman
موگلا,Muğla
آیوالیک,Ayvalık
قیصری,Kayseri
آنکارا,Ankara
سین کیانگ,Sincan
تربالی,Torbalı
دیدیم,Didim
سلالی,Celaliye
آرناووتکوی,Arnavutköy
ادعا,Meram
سلیمان پاشا,Süleymanpaşa
آتاکم,Atakum
ناحیه مولانا,Mevlana Mahallesi
آلتین پینار,Altınpınar
آبنما,Çesme
سلیمان پاشا,Süleymanpaşa
کپز,Kepez
موگلا,Muğla
آرناووتکوی,Arnavutköy
حسنی,Hasancı
ادعا,Meram
سین کیانگ,Sincan
نخود,Nohutalan
کوش آداسی,Kuşadası
بیکوز,Beykoz
قونیه,Konya
سرکزکوی,Çerkezköy
آتاکم,Atakum
ناحیه سیران تپه,Seyrantepe Mahallesi
جانز,Yahyalar
تربالی,Torbalı
سلیمان پاشا,Süleymanpaşa
کپز,Kepez
موگلا,Muğla
آرناووتکوی,Arnavutköy
ملیکگزی,Melikgazi
گسی,Gesi
منطقه سد,Baraj Mahallesi
آبنما,Çesme
نازیلی,Nazilli
سیلوری,Silivri
تومک,Tömek
سلیمان پاشا,Süleymanpaşa
ارتش,Ordu
محله Yesilyurt,Yeşilyurt Mahallesi
کورم,Çorum
Aşağıkızilca,Aşağıkızılca
سلیمان پاشا,Süleymanpaşa
انطاکیه,Antakya
مارماریس,Marmaris
ایلگاردره,Ilgardere
قونیه,Konya
Yenimahalle,Yenimahalle
اورلا,Urla
کوش آداسی,Kuşadası
گوینوکلو,Göynüklü
پینارباسی پایین,Aşağı Pınarbaşı
سلیمان پاشا,Süleymanpaşa
زونگولدک,Zonguldak
ناحیه سیران تپه,Seyrantepe Mahallesi
سیلی زدن,Tokat
مدیر مرکز,Merkezefendi
سلیمان پاشا,Süleymanpaşa
کنیالتی,Konyaalti
آرناووتکوی,Arnavutköy
آنکارا,Ankara
Etimesgut,Etimesgut
بیرگی,Birgi
کوش آداسی,Kuşadası
بیمارستان,Hastane
کاراتای,Karatay
سلیمان پاشا,Süleymanpaşa
آتاکم,Atakum
محله ینی شهیر,Yenişehir Mahallesi
تقسیم شده,Bolu
مارماریس,Marmaris
سلیمان پاشا,Süleymanpaşa
کوکورووا,Çukurova
تپه باشی,Tepebaşı
آنکارا,Ankara
دوخته شده,Dikili
کوش آداسی,Kuşadası
آیوالیک,Ayvalık
تومک,Tömek
سلیمان پاشا,Süleymanpaşa
تقسیم شده,Bolu
منطقه مهمت آکیف ارسوی,Mehmet Akif Ersoy Mahallesi
یلپی,Yelpe
یشیلیورت,Yeşilyurt
سلیمان پاشا,Süleymanpaşa
آلانیا,Alanya
کیسیورن,Keçiören
آلتینداگ,Altındağ
کمال پاشا,Kemalpaşa
کوش آداسی,Kuşadası
آرناووتکوی,Arnavutköy
پینارباسی پایین,Aşağı Pınarbaşı
ناحیه دگیرمنالتی,Değirmenaltı Mahallesi
آتاکم,Atakum
منطقه مهمت آکیف ارسوی,Mehmet Akif Ersoy Mahallesi
کورم,Çorum
گوکبن,Gökben
سلیمان پاشا,Süleymanpaşa
آلانیا,Alanya
ملیکگزی,Melikgazi
Etimesgut,Etimesgut
پیچ و خم,Menderes
کوش آداسی,Kuşadası
آرناووتکوی,Arnavutköy
تومک,Tömek
ناحیه دگیرمنالتی,Değirmenaltı Mahallesi
تقسیم شده,Bolu
ناحیه یونسمره,Yunusemre Mahallesi
ماماک,Mamak
محله کاراپورچک,Karapürçek Mahallesi
آبنما,Çesme
کوش آداسی,Kuşadası
ایلگاردره,Ilgardere
کاراتای,Karatay
کورلو,Çorlu
مرزیفون,Merzifon
محله ینی شهیر,Yenişehir Mahallesi
آنکارا,Ankara
آنکارا,Ankara
آبنما,Çesme
گوزلکاملی,Güzelçamlı
با درب,Kapaklı
مهمت آکیف,Mehmet Akif
باگریکورت,Bağrıkurt
آلتینداگ,Altındağ
دوخته شده,Dikili
گوزلکاملی,Güzelçamlı
یالووا,Yalova
یالووا,Yalova
یالووا,Yalova
محله سیرالی,Sırali Mahallesi
یالووا,Yalova
منطقه بهداشت,Sağlık Mahallesi
یالووا,Yalova
کورم,Çorum
دنیزلی,Denizli
سارایجیک,Saraycık
زیتینکوی,Zeytinköy
آیوالیک,Ayvalık
آنکارا,Ankara
یالووا,Yalova
کورم,Çorum
دنیزلی,Denizli
چاناکاله,Çanakkale
کوش آداسی,Kuşadası
مهمت آکیف,Mehmet Akif
سیلیفکه,Silifke
ادرمیت,Edremit
تپه باشی,Tepebaşı
یالووا,Yalova
تقسیم شده,Bolu
بورسا,Bursa
موگلا,Muğla
کورم,Çorum
مدیر مرکز,Merkezefendi
ایلگاردره,Ilgardere
کوش آداسی,Kuşadası
مهمت آکیف,Mehmet Akif
سیلیفکه,Silifke
ادرمیت,Edremit
کیسیورن,Keçiören
یالووا,Yalova
تقسیم شده,Bolu
نیلوفر آبی,Nilüfer
آکیارلار,Akyarlar
آلتینباس,Altınbaş
مدیر مرکز,Merkezefendi
گلیبولو,Gelibolu
دیدیم,Didim
مهمت آکیف,Mehmet Akif
سیلیفکه,Silifke
آیوالیک,Ayvalık
آنکارا,Ankara
کادیکوی,Kadıköy
منمن,Menemen
تقسیم شده,Bolu
نیلوفر آبی,Nilüfer
زیر زمین,Bodrum
کورم,Çorum
مدیر مرکز,Merkezefendi
گلیبولو,Gelibolu
کوش آداسی,Kuşadası
ارتش,Ordu
مورد سبز,Mersin
آیوالیک,Ayvalık
06824,06824
سینارجیک,Çınarcık
پیچ و خم,Menderes
تقسیم شده,Bolu
مودانیا,Mudanya
زیر زمین,Bodrum
مهمت آکیف,Mehmet Akif
اورلا,Urla
بولادیر,Bolayır
کوش آداسی,Kuşadası
ارتش,Ordu
با فضیلت,Erdemli
ادینجیک,Edincik
محله کاراپورچک,Karapürçek Mahallesi
سینارجیک,Çınarcık
پیچ و خم,Menderes
مهمت آکیف,Mehmet Akif
گوینوکلو,Göynüklü
موگلا,Muğla
آتاکم,Atakum
داد زدن,Haykıran
گلیبولو,Gelibolu
دیدیم,Didim
تقسیم شده,Bolu
شهر جدید,Yenişehir
ادرمیت,Edremit
قونیه,Konya
حرارتی,Termal
پیچ و خم,Menderes
آتاکم,Atakum
مودانیا,Mudanya
فتحیه,Fethiye
عمودی پایین,Aşağı Dikmen
زیر زمین,Bodrum
چاناکاله,Çanakkale
اورلا,Urla
آتاکم,Atakum
سیلیفکه,Silifke
آیوالیک,Ayvalık
قیصری,Kayseri
بیلیکدوزو,Beylikdüzü
پرچم گذاری شده است,Bayraklı
عمودی پایین,Aşağı Dikmen
بورسا,Bursa
مارماریس,Marmaris
دوزچه,Düzce
پیچ و خم,Menderes
سلیمان پاشا,Süleymanpaşa
داد زدن,Haykıran
تقسیم شده,Bolu
مورد سبز,Mersin
ادرمیت,Edremit
آنکارا,Ankara
بیلیکدوزو,Beylikdüzü
تربالی,Torbalı
کورم,Çorum
بورسا,Bursa
مارماریس,Marmaris
تقسیم شده,Bolu
Çinilikoy,Çiniliköy
سلیمان پاشا,Süleymanpaşa
زیر زمین,Bodrum
کورم,Çorum
شهر جدید,Yenişehir
ادرمیت,Edremit
آنکارا,Ankara
نیلوفر آبی,Nilüfer
اورلا,Urla
دوزچه,Düzce
بورسا,Bursa
موگلا,Muğla
تقسیم شده,Bolu
کوش آداسی,Kuşadası
البستان,Elbasan
پیچ و خم,Menderes
منطقه پیروزی,Zafer Mahallesi
شهر جدید,Yenişehir
شیب,Bandırma
کانکایا,Çankaya
سنلیک کوی,Şenlikköy
داد زدن,Haykıran
پرچم قرمز,Alsancak
بورسا,Bursa
موگلا,Muğla
پرچم قرمز,Alsancak
بورنوا,Bornova
ادرمیت,Edremit
Çinilikoy,Çiniliköy
اورتاکوی,Ortaköy
ثور,Toroslar
ادرمیت,Edremit
محله حمیدیه,Hamidiye Mahallesi
بیلیکدوزو,Beylikdüzü
Çinilikoy,Çiniliköy
مهمت آکیف,Mehmet Akif
نیلوفر آبی,Nilüfer
موگلا,Muğla
مهمت آکیف,Mehmet Akif
منمن,Menemen
البستان,Elbasan
دنیزلی,Denizli
آتاکم,Atakum
شهر جدید,Yenişehir
ادرمیت,Edremit
آنکارا,Ankara
آتاسهیر,Ataşehir
بورنوا,Bornova
مهمت آکیف,Mehmet Akif
اینگل,İnegöl
اورتاکا,Ortaca
مهمت آکیف,Mehmet Akif
ترکی عثمانی,Osmancalı
کاواکلی,Kavaklı
بورنوا,Bornova
دوزچه,Düzce
شهر جدید,Yenişehir
ادرمیت,Edremit
کیسیورن,Keçiören
ادیرنه,Edirne
منمن,Menemen
مهمت آکیف,Mehmet Akif
اینگل,İnegöl
موگلا,Muğla
مهمت آکیف,Mehmet Akif
کوش آداسی,Kuşadası
آرناووتکوی,Arnavutköy
منمن,Menemen
آتاکم,Atakum
شهر جدید,Yenişehir
ادرمیت,Edremit
آنکارا,Ankara
پاسامشیت,Paşamescit
Aşağıkızilca,Aşağıkızılca
آتاکم,Atakum
Gokceören,Gökçeören
موگلا,Muğla
آتاکم,Atakum
موگلا,Muğla
کاتالکا,Çatalca
دنیزلی,Denizli
آتاکم,Atakum
مزیتلی,Mezitli
600 خانه,600 Evler
ماماک,Mamak
مه آلود,Şişli
اورلا,Urla
گوریلدیز,Güryıldız
نیلوفر آبی,Nilüfer
موگلا,Muğla
گوریلدیز,Güryıldız
آبنما,Çesme
کاتالکا,Çatalca
ترکی عثمانی,Osmancalı
مرزیفون,Merzifon
سیلیفکه,Silifke
ادینجیک,Edincik
06680,06680
کرجالی,Kırcaali
آبنما,Çesme
مهمت آکیف,Mehmet Akif
جیب شما,Cepni
موگلا,Muğla
مهمت آکیف,Mehmet Akif
تربالی,Torbalı
آرناووتکوی,Arnavutköy
موگلا,Muğla
زونگولدک,Zonguldak
محله مسعودیه,Mesudiye Mahallesi
ادرمیت,Edremit
ناحیه کاملیک,Çamlık Mahallesi
مالت,Maltepe
تربالی,Torbalı
مهمت آکیف,Mehmet Akif
بورسا,Bursa
48400,48400
مهمت آکیف,Mehmet Akif
Aşağıkızilca,Aşağıkızılca
آرناووتکوی,Arnavutköy
آبنما,Çesme
آتاکم,Atakum
مزیتلی,Mezitli
ادرمیت,Edremit
آنکارا,Ankara
مرد مومی,Balmumcu
نخود,Nohutalan
آلتین پینار,Altınpınar
رعد و برق,Yıldırım
تورگوتریس,Turgutreis
آلتین پینار,Altınpınar
مارماریس,Marmaris
بیکوز,Beykoz
تربالی,Torbalı
تقسیم شده,Bolu
سیلیفکه,Silifke
ادینجیک,Edincik
آنکارا,Ankara
آب سیاه,Karasu
آبنما,Çesme
جانز,Yahyalar
بورسا,Bursa
موگلا,Muğla
جانز,Yahyalar
یشیلیورت,Yeşilyurt
سیلوری,Silivri
Aşağıkızilca,Aşağıkızılca
آتاکم,Atakum
Tece,Tece
ادرمیت,Edremit
اورلا,Urla
کورم,Çorum
ییگیتالی,Yiğitali
زیر زمین,Bodrum
سیلی زدن,Tokat
گوکبن,Gökben
گوینوکلو,Göynüklü
مدیر مرکز,Merkezefendi
تقسیم شده,Bolu
تاسوکو,Taşucu
ادرمیت,Edremit
بیرگی,Birgi
سیلی زدن,Tokat
نیلوفر آبی,Nilüfer
زیر زمین,Bodrum
تقسیم شده,Bolu
مومکولار,Mumcular
بیمارستان,Hastane
